,device_id,device_brand,device_model,gender,age,group
56206,2866190796208524194,vivo,X6 Plus D,M,23,M15-24
56207,-8467139171576435022,lenovo,A580,M,35,M35-44
56208,512788164381188593,huawei,荣耀3X,M,31,M25-34
56209,-1415600910131113064,samsung,Galaxy Note 2,F,25,F25-34
56210,-28659284955500874,huawei,荣耀7,M,34,M25-34
56211,-3137595850824623202,oppo,A11,M,24,M15-24
56212,-8763697934413004929,huawei,荣耀6 Plus,M,33,M25-34
56213,2323794594141254897,xiaomi,MI 4,M,20,M15-24
56214,-2540124970932777142,vivo,X5Max+,M,42,M35-44
56215,-2843693574954199603,huawei,荣耀畅玩5X,F,39,F35-44
56216,8749952834949889548,vivo,X6,F,24,F15-24
56217,6628454047290992382,samsung,Galaxy S6,M,18,M15-24
56218,2459189594998753636,samsung,Galaxy Note 3,M,26,M25-34
56219,6043596583154579524,huawei,G610T,F,40,F35-44
56220,-1120277612557305852,lenovo,A395e,M,21,M15-24
56221,-1638029993684004626,samsung,Galaxy Trend 2,M,31,M25-34
56222,-754686731892920245,meizu,魅蓝2,M,20,M15-24
56223,-7065135121991036522,xiaomi,红米note,F,45,F45+
56224,-4790586696011490831,samsung,2016版 Galaxy A7,M,29,M25-34
56225,7840659278855743562,xiaomi,红米1S,M,18,M15-24
56226,-6468432741100661768,kupo,L168,M,26,M25-34
56227,8419247354380672104,huawei,Ascend P8,F,37,F35-44
56228,-7548187922206014826,vivo,X5M,F,20,F15-24
56229,1627450120411721306,samsung,Galaxy A7,F,45,F45+
56230,4172064008955016764,huawei,荣耀畅玩4C,M,30,M25-34
56231,7174709370431772580,xiaomi,red rice,M,33,M25-34
56232,3627253080662111777,huawei,C8813Q,M,30,M25-34
56233,-6886109398259113422,samsung,Galaxy S4,F,37,F35-44
56234,3701766184908683987,huawei,荣耀7,M,25,M25-34
56235,-3002678458147881580,xiaomi,小米note,M,22,M15-24
56236,-3869063884879652723,xiaomi,红米Note2,M,30,M25-34
56237,3396507914310010534,xiaomi,MI One Plus,M,39,M35-44
56238,4666664652188019502,meizu,魅蓝Note 2,M,16,M15-24
56239,-505464518524072550,samsung,Galaxy Grand DUOS,F,27,F25-34
56240,2534013789025384112,lenovo,Vibe Z2 Pro,M,26,M25-34
56241,-9158393146383062039,vivo,Y51,M,30,M25-34
56242,672713680105209377,huawei,G629,M,34,M25-34
56243,-6866215220693401207,oppo,A31,M,76,M45+
56244,2199046601942226828,xiaomi,MI 2,M,25,M25-34
56245,698040951723021062,xiaomi,红米note增强版,F,28,F25-34
56246,-3553257224141696954,samsung,Galaxy A5,F,35,F35-44
56247,1516453080163082225,xiaomi,红米2A,M,22,M15-24
56248,5429442157014812020,kupo,L128,M,15,M15-24
56249,4445185817076348783,oppo,A33,M,31,M25-34
56250,7138184919938456669,samsung,Galaxy Note 2,M,60,M45+
56251,-7101821999334274930,yuxin,小辣椒 M2,M,24,M15-24
56252,-2806768042028882556,vivo,Y23L,F,26,F25-34
56253,-6162838959609036017,samsung,Galaxy S4,M,28,M25-34
56254,851335769526073446,huawei,荣耀3C畅玩版,F,16,F15-24
56255,-5702632649594711063,oppo,Find 5,M,27,M25-34
56256,2697450926581826123,samsung,Galaxy S2 HD LTE E120S,F,46,F45+
56257,356325637404117798,zuk,Z1,M,20,M15-24
56258,6022809387774689689,vivo,Y37,M,28,M25-34
56259,5000848109068583810,samsung,Galaxy Note 2,M,42,M35-44
56260,8364825211279564853,lenovo,A505e,F,21,F15-24
56261,-4525156245073076374,meizu,魅蓝2,M,24,M15-24
56262,1816492774699250722,xiaomi,红米1S,M,28,M25-34
56263,-8456572573025681677,lshi,超级手机1s,F,27,F25-34
56264,-8149769945366457508,xiaomi,MI 2A,M,19,M15-24
56265,-7160161328949862412,huawei,荣耀畅玩4X,M,22,M15-24
56266,-4867577417353575857,meizu,PRO5,M,20,M15-24
56267,-461421514985420786,vivo,Y22L,M,25,M25-34
56268,-1298583723869899702,samsung,Galaxy S3,F,22,F15-24
56269,4838755446490410330,samsung,Galaxy Win,F,26,F25-34
56270,-1763648247670543751,huawei,Mate S,F,46,F45+
56271,-1457515001936992304,ccmc,A1,M,32,M25-34
56272,2836926416993957903,lshi,超级手机1s,M,45,M45+
56273,3090400361529446625,huawei,X1 7.0,M,51,M45+
56274,4737045741599559050,samsung,Galaxy S6,M,20,M15-24
56275,-6192982850527402900,samsung,Galaxy S3,M,42,M35-44
56276,-7664766264472124049,samsung,Galaxy Note 2,F,30,F25-34
56277,-966346566990492856,xiaomi,red rice,M,24,M15-24
56278,8222900550256947926,cool,8729,F,30,F25-34
56279,-9015308354927306742,xiaomi,MI 2S,F,27,F25-34
56280,8617667946743748637,xiaomi,red rice,F,67,F45+
56281,8454473992371370284,samsung,Galaxy S2 HD LTE E120S,M,34,M25-34
56282,4871026546315598151,samsung,Galaxy S4,M,30,M25-34
56283,7799444881784588536,huawei,荣耀3C,M,19,M15-24
56284,-1889893391998309014,huawei,荣耀3X畅玩版,M,22,M15-24
56285,-7540773226347030897,samsung,Galaxy S5,M,34,M25-34
56286,-4941118190396789562,samsung,Galaxy S2 HD LTE E120S,M,32,M25-34
56287,-7472757730738005745,samsung,Galaxy A7,M,51,M45+
56288,3305588862350766980,xiaomi,红米2,M,61,M45+
56289,7641446192910928503,samsung,Galaxy Win,M,18,M15-24
56290,6356870479672379402,obi,V10,M,28,M25-34
56291,6165196370853099165,huawei,Ascend P8,M,26,M25-34
56292,-5190522484916073147,samsung,Galaxy A7,M,26,M25-34
56293,-7969921741182480719,huawei,荣耀6 Plus,M,23,M15-24
56294,-6829808154938302600,huawei,Mate 8,M,33,M25-34
56295,6761222958751609039,xiaomi,MI 3,M,23,M15-24
56296,3073318574841790484,xiaomi,MI 4,M,18,M15-24
56297,-8653856161628790035,xiaomi,MI 4,M,23,M15-24
56298,6359941226255540931,vivo,X6 Plus D,F,32,F25-34
56299,-3777414863056308036,huawei,荣耀畅玩5X,F,22,F15-24
56300,-3318615452917091511,vivo,Y13L,M,30,M25-34
56301,-8836039083041568370,htc,One,M,29,M25-34
56302,-8352606347863185857,xiaomi,红米note,M,25,M25-34
56303,-671274624561885480,lshi,超级手机1,M,23,M15-24
56304,-8599637766509162021,hammer,坚果手机,F,29,F25-34
56305,-7366253370775465024,oppo,A33,M,45,M45+
56306,5872423925848553919,vivo,Y51,F,28,F25-34
56307,2166792969754874465,huawei,荣耀6,F,27,F25-34
56308,1621650172597690695,huawei,荣耀畅玩4C,M,21,M15-24
56309,-3115900379360094510,hammer,坚果手机,M,18,M15-24
56310,6001207998651753389,huawei,畅享5,M,23,M15-24
56311,6913193538068324088,samsung,Galaxy S4,M,30,M25-34
56312,7290081387716037743,xiaomi,MI 4,M,30,M25-34
56313,-2769146255567223880,samsung,Galaxy A8,F,37,F35-44
56314,-1892465123401651758,huawei,Mate 8,M,24,M15-24
56315,1009020140818207113,samsung,Galaxy S4,F,53,F45+
56316,-1276867628015717122,meizu,魅蓝2,F,24,F15-24
56317,156366809016526804,samsung,Galaxy Win Pro,M,31,M25-34
56318,-5838200674829656871,samsung,Galaxy Grand 2,F,40,F35-44
56319,2223744877826432966,samsung,Galaxy Note 3,M,30,M25-34
56320,9025665468832081661,vivo,X6 Plus D,M,34,M25-34
56321,2490979642916725946,huawei,荣耀畅玩5X,M,29,M25-34
56322,2605014609370710868,xiaomi,MI 4,M,26,M25-34
56323,1284674152084225928,huawei,荣耀X2,M,29,M25-34
56324,-3585767416668842631,xiaomi,红米Note2,F,30,F25-34
56325,-5954148150824211015,huawei,荣耀4A,M,31,M25-34
56326,7598352919965818992,xiaomi,红米Note3,M,26,M25-34
56327,7556889779173273487,cool,锋尚Pro,M,46,M45+
56328,-7887532917808681601,newman,纽扣,M,29,M25-34
56329,-4568155590243160806,samsung,Galaxy S6 Edge+,M,25,M25-34
56330,3548113415432624372,meizu,魅蓝NOTE,M,20,M15-24
56331,-2287307758415115580,xiaomi,红米3,M,30,M25-34
56332,330701536243983649,huawei,Ascend P8,M,19,M15-24
56333,-1998818805797108069,xiaomi,红米3,M,29,M25-34
56334,-7896428917719437191,weitu,GT7,M,31,M25-34
56335,8601628821610517368,lshi,超级手机1s,M,28,M25-34
56336,8857408777371994988,oppo,R7s,M,27,M25-34
56337,-516495975969239292,huawei,P8 Lite,M,23,M15-24
56338,-8523090036850487836,huawei,荣耀7,M,29,M25-34
56339,658531681523447094,xiaomi,MI 2A,M,21,M15-24
56340,6525099649426633599,meizu,魅蓝2,F,26,F25-34
56341,3415082750876196132,lshi,超级手机1 Pro,M,24,M15-24
56342,4059614153178931055,huawei,荣耀平板T1-823L,F,20,F15-24
56343,1623817069539202256,xiaomi,红米2,M,58,M45+
56344,585119288268106006,samsung,Galaxy Note 3,M,27,M25-34
56345,-1887061194865546825,samsung,Galaxy S6 Edge+,M,28,M25-34
56346,62010740043033477,xiaomi,红米note,F,31,F25-34
56347,4110407354952659811,xiaomi,红米2,M,26,M25-34
56348,-5295818491849945443,meizu,魅蓝metal,F,29,F25-34
56349,507403068580609581,lenovo,A360t,M,23,M15-24
56350,-6514509814101644218,samsung,Galaxy Trend 3,M,39,M35-44
56351,3152400828286659742,zte corporation,V5S,M,25,M25-34
56352,4745846488877505162,huawei,荣耀畅玩5X,M,24,M15-24
56353,-1853752185863772821,oppo,R7 Plus,M,19,M15-24
56354,2074646971672203624,huawei,荣耀畅玩4C,M,34,M25-34
56355,4602143264651544229,vivo,Y11,M,43,M35-44
56356,6832743581662125962,huawei,荣耀7,M,30,M25-34
56357,-7519812521394577138,xiaomi,小米4C,M,27,M25-34
56358,6446441488478273249,xiaomi,红米2A,M,31,M25-34
56359,-6940293561113410407,samsung,Galaxy S6 Edge,M,35,M35-44
56360,6199064611417728555,xiaomi,MI 4,M,31,M25-34
56361,-662304859908224456,samsung,Galaxy S6 Edge+,M,22,M15-24
56362,2295197942422576475,xiaomi,红米Note3,M,50,M45+
56363,-3253118813475650760,xiaomi,MI 2A,F,26,F25-34
56364,333735485212587401,huawei,荣耀6 Plus,M,28,M25-34
56365,3798094863335598354,samsung,Galaxy Tab 4 T331C,F,27,F25-34
56366,-5899161159336107656,vivo,Xplay3S,M,30,M25-34
56367,2303098147528809946,xiaomi,红米3,M,36,M35-44
56368,1435929031309088247,oppo,A53,M,26,M25-34
56369,-7928717451756644350,lshi,超级手机Max,M,27,M25-34
56370,3308821740591081862,oppo,R827T,F,24,F15-24
56371,-7277657923663884178,xiaomi,MI 3,F,25,F25-34
56372,-1772291507671543548,huawei,Mate 8,M,27,M25-34
56373,2897925363804346218,samsung,Galaxy S5,M,37,M35-44
56374,397392277822680188,zte corporation,AxonMini,M,20,M15-24
56375,-8681607250558898569,samsung,Galaxy A7,M,23,M15-24
56376,-3494603332821268152,lenovo,S938t,M,30,M25-34
56377,-5206067898191098992,lenovo,S939,M,34,M25-34
56378,7961357724094612854,samsung,Galaxy Grand Prime,F,42,F35-44
56379,3949955298864348001,meizu,魅蓝Note 2,M,23,M15-24
56380,6963362849780695598,oppo,R7s,M,20,M15-24
56381,4326375103687241013,vivo,Y22L,F,22,F15-24
56382,1506920270533430028,huawei,Mate,M,36,M35-44
56383,-7215720813572772232,huawei,Mate 7,M,48,M45+
56384,-6326136752994237186,xiaomi,小米4C,F,20,F15-24
56385,-220202812159548521,xiaomi,MI 4,M,27,M25-34
56386,-3898492421324209554,xiaomi,红米2,M,27,M25-34
56387,-9031158305892744705,vivo,X5L,M,26,M25-34
56388,7162021702268148725,huawei,麦芒4,M,37,M35-44
56389,-3754098335021164077,huawei,荣耀3X畅玩版,F,29,F25-34
56390,1257349619770741059,lshi,超级手机1s,M,46,M45+
56391,4953740055981936675,oppo,Find 7,F,41,F35-44
56392,-8421826674292478768,huawei,Mate 7,M,29,M25-34
56393,2214180727850745898,meizu,MX5,M,34,M25-34
56394,4948690907609365422,samsung,Galaxy S7 Edge,M,27,M25-34
56395,3905782953635214931,zuk,Z1,M,29,M25-34
56396,2470364182766222728,xiaomi,MI 4,M,29,M25-34
56397,1749566500411775844,lenovo,黄金斗士A8,M,37,M35-44
56398,1760582899267345032,cool,锋尚Pro,F,40,F35-44
56399,5404665005796579597,xiaomi,小米4C,F,53,F45+
56400,5383021809924795890,huawei,畅享5S,F,20,F15-24
56401,-5813955829815795814,samsung,三星big foot,F,39,F35-44
56402,-364914532524867098,yuxin,红辣椒任性版 Plus,M,26,M25-34
56403,9210120343656784727,samsung,Galaxy S7 Edge,F,26,F25-34
56404,8870693660614350346,huawei,荣耀4A,M,29,M25-34
56405,2217806017156448497,cool,F2,M,34,M25-34
56406,3087574086327196414,xiaomi,红米Note3,M,35,M35-44
56407,2450965756863765323,meizu,MX4 Pro,M,31,M25-34
56408,1820804107745949618,meizu,魅蓝2,M,38,M35-44
56409,-2278965534689880324,oppo,R7 Plus,F,30,F25-34
56410,-4996724837869178385,xiaomi,note顶配版,M,33,M25-34
56411,-2318416977613114609,meizu,MX5,M,20,M15-24
56412,-511191300805639458,nubia,Z9 Max,F,33,F25-34
56413,1983834348432348560,vivo,X6 Plus D,M,20,M15-24
56414,9048860301355690628,samsung,三星big foot,M,21,M15-24
56415,-6531201497418154997,vivo,X6 D,M,22,M15-24
56416,2577413650957280921,huawei,麦芒4,M,31,M25-34
56417,9125539086007261494,oppo,A53,M,24,M15-24
56418,-568748778368447398,xiaomi,MI 5,M,49,M45+
56419,-5472946450761815948,oppo,R2017,M,24,M15-24
56420,5530621180073892265,xiaomi,红米2,F,49,F45+
56421,2428494449919098600,samsung,2016版 Galaxy A9,M,32,M25-34
56422,-426055265932826855,huawei,Ascend G700,M,40,M35-44
56423,5966798999840058246,索尼,Xperia SP,F,41,F35-44
56424,-3890904305819883647,cool,7296,F,27,F25-34
56425,-4826157408100077212,samsung,Galaxy Note 2,M,27,M25-34
56426,-2264367171406147497,htc,603e,F,28,F25-34
56427,-5248584715640055891,haier,HT-I860,M,45,M45+
56428,4995298676252583463,samsung,Galaxy Premier,M,28,M25-34
56429,4784657855861317799,samsung,Galaxy Note 3,F,50,F45+
56430,-6762295053782717674,xiaomi,MI 2S,M,21,M15-24
56431,253204182511447424,samsung,Galaxy Note 3,F,40,F35-44
56432,-877142518390276594,lenovo,A850,F,30,F25-34
56433,-7099845045613265962,oppo,N1T,F,23,F15-24
56434,-2524949960851534508,huawei,U9508,M,30,M25-34
56435,-2167157209613019229,samsung,Galaxy Note 3,M,44,M35-44
56436,-5473502635099107257,xiaomi,MI 2A,M,28,M25-34
56437,-6819783333532267337,samsung,Galaxy S3,M,42,M35-44
56438,4567546683688274324,xiaomi,MI 2S,M,38,M35-44
56439,-8968055028825254510,samsung,Galaxy Note 3,M,27,M25-34
56440,-2500482561354234477,zte corporation,U956,F,34,F25-34
56441,2977140783158542553,xiaomi,MI 2S,M,30,M25-34
56442,3919507762250734358,htc,606w,M,25,M25-34
56443,3087866033863281709,xiaomi,MI 3,M,31,M25-34
56444,-394976502775974164,huawei,A199,F,20,F15-24
56445,4911741329309003046,xiaomi,MI 2,M,35,M35-44
56446,2060944895843118184,oppo,R819T,F,36,F35-44
56447,-1598319916299578719,samsung,Galaxy S3,F,37,F35-44
56448,-8483094849535616418,xiaomi,MI pad,F,25,F25-34
56449,246774548982158728,xiaomi,MI 2S,M,30,M25-34
56450,7506944712138586138,xiaomi,MI 2,M,35,M35-44
56451,7666225591593067808,samsung,Galaxy S3,M,27,M25-34
56452,3227564075395120288,xiaomi,MI 2A,M,34,M25-34
56453,-127557651178068464,xiaomi,MI 3,F,35,F35-44
56454,7576677397230418334,htc,One,M,24,M15-24
56455,2917679325437136482,samsung,Galaxy Mega 6.3,M,30,M25-34
56456,-5952022760312904848,xiaomi,MI 2S,M,30,M25-34
56457,2460553509900595819,xiaomi,MI 2S,M,25,M25-34
56458,4952067501296481449,vivo,Y11IT,F,27,F25-34
56459,-8914382786585170806,xiaomi,MI 1S,M,30,M25-34
56460,3358682206974974212,samsung,Galaxy Trend DUOS,M,18,M15-24
56461,7584760617822570848,xiaomi,红米note增强版,M,33,M25-34
56462,8893523715964611060,xiaomi,MI 2A,F,31,F25-34
56463,-8435126546496090424,samsung,Galaxy Mega 6.3,M,23,M15-24
56464,3418570645735366062,samsung,Galaxy Note 3,F,26,F25-34
56465,1777675555429285421,samsung,Galaxy Nexus,M,29,M25-34
56466,8517599285059197459,vivo,Y19T,M,23,M15-24
56467,-493924573491989533,samsung,Galaxy Note 3,M,22,M15-24
56468,-2063575347867252757,huawei,荣耀7i,F,23,F15-24
56469,-4369263341293025209,samsung,Galaxy Note 3,M,37,M35-44
56470,-3480193252849979815,xiaomi,红米2A,F,31,F25-34
56471,4106326478923775849,samsung,Galaxy Win,M,36,M35-44
56472,-3985703852279171281,xiaomi,MI 2A,M,28,M25-34
56473,5992457418771031111,xiaomi,MI 2,F,28,F25-34
56474,4960262834823026075,xiaomi,MI 2S,M,25,M25-34
56475,7254765162562861528,xiaomi,MI 2,M,28,M25-34
56476,4156637650237335504,samsung,Galaxy Note 3,F,33,F25-34
56477,3245293729082577795,xiaomi,MI 2A,M,19,M15-24
56478,1428078647453379014,vivo,Y20T,F,26,F25-34
56479,3995965793410964218,gionee,ELIFE E3T,M,35,M35-44
56480,5422466938323216824,samsung,Galaxy Note 3,M,40,M35-44
56481,8077091254575121691,oppo,R830,M,24,M15-24
56482,3470556170861682396,xiaomi,red rice,M,49,M45+
56483,-1401653666023142132,meizu,MX2,F,67,F45+
56484,5783305785384528409,samsung,Galaxy Note 3,M,31,M25-34
56485,-2672926511997099560,oppo,A31,M,22,M15-24
56486,-5691125560471819449,huawei,Y535D,M,19,M15-24
56487,8662192605116797043,oppo,R801,M,34,M25-34
56488,-1421583491894241697,xiaomi,MI 3,F,29,F25-34
56489,-6621105881585635027,huawei,荣耀3C,M,25,M25-34
56490,5366293176555186245,vivo,X3T,M,19,M15-24
56491,4511951044840780387,xiaomi,MI 2,M,23,M15-24
56492,-3765951163833126900,samsung,Galaxy Grand 2,F,25,F25-34
56493,-2513098896259809089,xiaomi,红米2A,M,18,M15-24
56494,378774712879706107,ipair,iPh-800,M,25,M25-34
56495,7042404190098705280,lenovo,A820,F,36,F35-44
56496,3549710857628326520,xiaomi,MI 2S,F,30,F25-34
56497,7256005989260367585,cool,7295C,M,37,M35-44
56498,-2668519404899070273,samsung,Galaxy S3,F,40,F35-44
56499,7948425282699934415,xiaomi,MI 2A,M,23,M15-24
56500,1385375592102272542,samsung,Galaxy Note 2,M,28,M25-34
56501,-2821635799846768437,xiaomi,MI 2S,M,42,M35-44
56502,6137215175610761449,meizu,MX2,M,26,M25-34
56503,-4889306833088456037,huawei,Ascend P6,M,26,M25-34
56504,4448780672564852863,vivo,S9,F,28,F25-34
56505,-7549877401314998411,huawei,Ascend P6,F,29,F25-34
56506,-5644520774673436343,cool,7295C,M,24,M15-24
56507,-3140897108333216116,samsung,Galaxy Tab 4 T231,M,28,M25-34
56508,8359030754765899206,vivo,Y37,F,37,F35-44
56509,-4996841661840954338,oppo,U707T,F,42,F35-44
56510,5656511400920334511,samsung,Galaxy Note 2,M,40,M35-44
56511,-1716571720271582903,索尼,Xperia arc S,M,62,M45+
56512,2152789635402941360,meizu,M030,M,41,M35-44
56513,1503331188623615068,oppo,Find 5,M,20,M15-24
56514,-3181040644136324124,moto,Defy+,M,37,M35-44
56515,6049389605090130376,mige,M201S,F,38,F35-44
56516,-7082724306463398060,xiaomi,MI 2S,F,31,F25-34
56517,-8247105390976511366,xiaomi,MI 2S,M,24,M15-24
56518,-2501034639140395616,xiaomi,MI 2S,M,29,M25-34
56519,-1298458956686907817,samsung,Galaxy S2,F,62,F45+
56520,3973194958489911682,vivo,X1,M,32,M25-34
56521,-2730789761071509145,samsung,I8268,M,44,M35-44
56522,8683340933408988819,xiaomi,MI 2A,F,60,F45+
56523,-4306469904643558646,samsung,Galaxy S4,M,40,M35-44
56524,-8578290508641276159,huawei,G510,M,36,M35-44
56525,2563913142715826210,huawei,U9508,M,26,M25-34
56526,7236455640553043644,huawei,荣耀3X,F,30,F25-34
56527,-2157136313071464727,oppo,R1,M,25,M25-34
56528,-2840667868470161702,xiaomi,MI 2S,M,22,M15-24
56529,3673914740442455363,vivo,Y17T,M,32,M25-34
56530,-7593771463225004176,gionee,GN708T,M,25,M25-34
56531,969628773460276404,xiaomi,红米2A,M,29,M25-34
56532,-5803512303441004706,huawei,X1 7.0,F,52,F45+
56533,633350440544197436,huawei,荣耀7,F,29,F25-34
56534,-812059069339988785,samsung,Galaxy Note 3,M,32,M25-34
56535,1956784595276375847,huawei,Ascend G7,F,34,F25-34
56536,-5666963647255797695,cool,5950,M,33,M25-34
56537,-3466700405566229536,samsung,Galaxy Note 3,M,29,M25-34
56538,7100887040659454448,xiaomi,红米2A,M,21,M15-24
56539,3892015162283353886,samsung,Galaxy Mega 2,F,39,F35-44
56540,-7207167939894462759,huawei,荣耀3X畅玩版,M,19,M15-24
56541,7982188440687779173,xiaomi,红米1S,M,29,M25-34
56542,-3368253188230155124,samsung,Galaxy Grand 2,M,60,M45+
56543,-7195363082355239275,meizu,MX3,M,48,M45+
56544,-3526514430512613134,ccmc,M811,F,29,F25-34
56545,2482228672585439605,samsung,Galaxy S3,M,45,M45+
56546,7548503800124947699,samsung,Galaxy S4,M,27,M25-34
56547,19432355396353974,samsung,Galaxy Win,M,31,M25-34
56548,-2300154746506624354,vivo,Y17T,F,51,F45+
56549,-1637612819960634996,oppo,N1T,M,40,M35-44
56550,2033290448652355622,samsung,Galaxy Note 2,F,31,F25-34
56551,1021236494310719769,oppo,U707T,M,23,M15-24
56552,1430595080926454284,xiaomi,红米note,M,19,M15-24
56553,973515850587242647,huawei,荣耀3X,F,44,F35-44
56554,4948898765850983971,vivo,Xplay,M,53,M45+
56555,2129243539719406950,lenovo,K900,M,28,M25-34
56556,5721610940842062178,lg,G2,F,37,F35-44
56557,-7575966209827572462,xiaomi,MI 2S,M,39,M35-44
56558,-2426517319208539667,huawei,Ascend G700T,M,31,M25-34
56559,-3351825732614921504,meizu,MX2,M,26,M25-34
56560,-4771881468336909132,samsung,Galaxy Grand DUOS,M,40,M35-44
56561,5273758793626783900,samsung,Galaxy Note 3,M,33,M25-34
56562,-3793785665070815579,oppo,R821T,F,38,F35-44
56563,-2749626979629310700,xiaomi,MI 2,F,24,F15-24
56564,-9091968050202073005,xiaomi,MI 2S,F,55,F45+
56565,2233959845326873142,vivo,Xplay,F,23,F15-24
56566,2612061177348709803,vivo,Y17T,F,35,F35-44
56567,-8631251489550180272,samsung,Galaxy S4,M,31,M25-34
56568,6945852581264191488,huawei,荣耀3C,M,34,M25-34
56569,-2239526301081741592,xiaomi,MI 2A,F,23,F15-24
56570,-1717694855776092202,huawei,G610T,F,50,F45+
56571,8324631332154096334,samsung,Galaxy Note 3,F,29,F25-34
56572,4224826758357994824,samsung,Galaxy Grand 2,F,40,F35-44
56573,3307882557608240975,meizu,MX2,F,29,F25-34
56574,5225638982247194123,huawei,荣耀6 Plus,M,31,M25-34
56575,467351751002915833,xiaomi,MI 3,F,31,F25-34
56576,-1247725351828312492,oppo,X907,F,37,F35-44
56577,4095446755357409955,vivo,Xplay,F,21,F15-24
56578,1882134130921961222,huawei,荣耀3C,M,24,M15-24
56579,-5894180314208877032,samsung,Galaxy S5,F,29,F25-34
56580,-415647195130029371,huawei,G610T,F,25,F25-34
56581,-1402533244592800889,xiaomi,MI 2S,M,22,M15-24
56582,5414198165427349792,lenovo,S920,F,32,F25-34
56583,3206375201168279031,xiaomi,MI 2S,M,26,M25-34
56584,6559655970925422783,samsung,Galaxy Style DUOS,F,39,F35-44
56585,-5234252231116390588,xiaomi,MI 2S,M,21,M15-24
56586,5546218524307800641,samsung,Galaxy Note 3,F,27,F25-34
56587,4767755913185515042,xiaomi,MI 2,F,30,F25-34
56588,4201406846972643993,samsung,Galaxy Note 3,M,44,M35-44
56589,-5575679861488490073,samsung,Galaxy Style DUOS,F,58,F45+
56590,-7980948269042962543,xiaomi,MI 2S,M,34,M25-34
